S.N,Subject Name,Password,University short name,Paper code,Group Name,University Subject Name,# Topics,# CLOs,CLO time,# PLOs,PLO Time,# GPSM,# GLOs,GLO Time,LABEL FORMULA,CLUSTER,VALUE
,,,RTU,4AE4-05,RTU_4AE4-05,Fluid Mechanics and Fluid Machines,56,159,53,118,24,15,48,5,"{ifingroup RTU_4AE4-05}Course for '4AE4-05: Fluid Mechanics and Fluid Machines' paper of RTU. Comprises 159 Outcomes within 56 Topics, taught over 53 hours.{/ifingroup}",,
,,,RTU,4ME4-05,RTU_4ME4-05,Fluid Mechanics and Fluid Machines,56,159,53,118,24,15,48,5,"{ifingroup RTU_4ME4-05}Course for '4ME4-05: Fluid Mechanics and Fluid Machines' paper of RTU. Comprises 159 Outcomes within 56 Topics, taught over 53 hours.{/ifingroup}",,
,,,RTU,4MH4-05,RTU_4MH4-05,Fluid Mechanics ,53,160,55,122,25,20,64,6,"{ifingroup RTU_4MH4-05}Course for '4MH4-05: Fluid Mechanics ' paper of RTU. Comprises 160 Outcomes within 53 Topics, taught over 55 hours.{/ifingroup}",,
,,,RTU,4MI3-04,RTU_4MI3-04,Fluid Mechanics ,56,159,53,118,24,20,64,6,"{ifingroup RTU_4MI3-04}Course for '4MI3-04: Fluid Mechanics ' paper of RTU. Comprises 159 Outcomes within 56 Topics, taught over 53 hours.{/ifingroup}",,
2,Strength of Material (VEGMESOM),v2lbt-strength,AKTU,KAE403,AKTU_KAE403,Strength of Materials ,66,143,32,126,19,16,41,5,"{ifingroup AKTU_KAE403}Course for 'KAE403: Strength of Materials ' paper of AKTU. Comprises 143 Outcomes within 66 Topics, taught over 32 hours.{/ifingroup}","{ifingroup AKTU_KAE403}Course for 'KAE403: Strength of Materials ' paper of AKTU. Comprises 143 Outcomes within 66 Topics, taught over 32 hours.{/ifingroup}{ifingroup AKTU_KCE402}Course for 'KCE402: Introduction to Solid Mechanics' paper of AKTU. Comprises 144 Outcomes within 61 Topics, taught over 41 hours.{/ifingroup}{ifingroup AKTU_RME303}Course for 'RME303: Mechanics of Solid' paper of AKTU. Comprises 120 Outcomes within 56 Topics, taught over 32 hours.{/ifingroup}{ifingroup DBATU_BTCVC302}Course for 'BTCVC302: Mechanics of Solid' paper of DBATU. Comprises 139 Outcomes within 54 Topics, taught over 35 hours.{/ifingroup}{ifingroup DBATU_BTMEC403}Course for 'BTMEC403: Strength of Materials' paper of DBATU. Comprises 135 Outcomes within 53 Topics, taught over 37 hours.{/ifingroup}{ifingroup GGSIPU_ETAT-203}Course for 'ETAT-203: Strength of Materials' paper of GGSIPU. Comprises 128 Outcomes within 56 Topics, taught over 34 hours.{/ifingroup}{ifingroup GGSIPU_ETCE-203}Course for 'ETCE-203: Strength of Materials' paper of GGSIPU. Comprises 136 Outcomes within 56 Topics, taught over 37 hours.{/ifingroup}{ifingroup GGSIPU_ETME-211}Course for 'ETME-211: Strength of Materials' paper of GGSIPU. Comprises 128 Outcomes within 56 Topics, taught over 34 hours.{/ifingroup}{ifingroup GGSIPU_ETTE-211}Course for 'ETTE-211: Mechanics of Solid' paper of GGSIPU. Comprises 128 Outcomes within 56 Topics, taught over 34 hours.{/ifingroup}{ifingroup GTU_2130003}Course for '2130003: Mechanics of Solid' paper of GTU. Comprises 132 Outcomes within 52 Topics, taught over 38 hours.{/ifingroup}{ifingroup GTU_3130608}Course for '3130608: Mechanics of Solid' paper of GTU. Comprises 127 Outcomes within 54 Topics, taught over 39 hours.{/ifingroup}{ifingroup IKGPTU_BTAE301-18}Course for 'BTAE301-18: Strength of Materials' paper of IKGPTU. Comprises 125 Outcomes within 42 Topics, taught over 34 hours.{/ifingroup}{ifingroup IKGPTU_BTANE305-18}Course for 'BTANE305-18: Strength of Materials' paper of IKGPTU. Comprises 125 Outcomes within 50 Topics, taught over 34 hours.{/ifingroup}{ifingroup IKGPTU_BTASE304-18}Course for 'BTASE304-18: Strength of Materials' paper of IKGPTU. Comprises 125 Outcomes within 50 Topics, taught over 34 hours.{/ifingroup}{ifingroup IKGPTU_BTCE302-18}Course for 'BTCE302-18: Solid Mechanics' paper of IKGPTU. Comprises 142 Outcomes within 57 Topics, taught over 57 hours.{/ifingroup}{ifingroup IKGPTU_BTME-301}Course for 'BTME-301: Strength of Materials' paper of IKGPTU. Comprises 125 Outcomes within 50 Topics, taught over 34 hours.{/ifingroup}{ifingroup IKGPTU_BTME304-18}Course for 'BTME304-18: Strength of Materials' paper of IKGPTU. Comprises 125 Outcomes within 50 Topics, taught over 34 hours.{/ifingroup}{ifingroup IKGPTU_BTPE-301}Course for 'BTPE-301: Strength of Materials' paper of IKGPTU. Comprises 125 Outcomes within 50 Topics, taught over 34 hours.{/ifingroup}{ifingroup JCBUST_PCC-AE-203}Course for 'PCC-AE-203: Strength of Materials' paper of JCBUST. Comprises 122 Outcomes within 52 Topics, taught over 34 hours.{/ifingroup}{ifingroup JCBUST_PCCCE205}Course for 'PCCCE205: Introduction to Solid Mechanics' paper of JCBUST. Comprises 139 Outcomes within 57 Topics, taught over 38 hours.{/ifingroup}{ifingroup JCBUST_PCC-ME-203}Course for 'PCC-ME-203: Strength of Materials' paper of JCBUST. Comprises 120 Outcomes within 50 Topics, taught over 33 hours.{/ifingroup}{ifingroup JCBUST_PCC-MAE-203}Course for 'PCC-MAE-203: Strength of Materials' paper of JCBUST. Comprises 120 Outcomes within 50 Topics, taught over 33 hours.{/ifingroup}{ifingroup MAKAUT_CE-ES-402}Course for 'CE-ES-402: Introduction to Solid Mechanics' paper of MAKAUT. Comprises 146 Outcomes within 57 Topics, taught over 39 hours.{/ifingroup}{ifingroup MAKAUT_ME-302}Course for 'ME-302: Strength of Materials' paper of MAKAUT. Comprises 130 Outcomes within 53 Topics, taught over 33 hours.{/ifingroup}{ifingroup MAKAUT_PC-AUE401}Course for 'PC-AUE401: Strength of Materials' paper of MAKAUT. Comprises 130 Outcomes within 53 Topics, taught over 33 hours.{/ifingroup}{ifingroup MAKAUT_PC-ME403}Course for 'PC-ME403: Strength of Materials' paper of MAKAUT. Comprises 130 Outcomes within 53 Topics, taught over 33 hours.{/ifingroup}{ifingroup MRSPTU_BAEE2-303}Course for 'BAEE2-303: Strength of Materials' paper of MRSPTU. Comprises 104 Outcomes within 48 Topics, taught over 27 hours.{/ifingroup}{ifingroup MRSPTU_BANES1-304}Course for 'BANES1-304: Strength of Materials' paper of MRSPTU. Comprises 137 Outcomes within 56 Topics, taught over 36 hours.{/ifingroup}{ifingroup MRSPTU_BCIES1-405}Course for 'BCIES1-405: Introduction to Solid Mechanics' paper of MRSPTU. Comprises 133 Outcomes within 56 Topics, taught over 37 hours.{/ifingroup}{ifingroup MRSPTU_BMECS1-301}Course for 'BMECS1-301: Strength of Materials-I' paper of MRSPTU. Comprises 126 Outcomes within 49 Topics, taught over 35 hours.{/ifingroup}{ifingroup MRSPTU_BMEE3-301}Course for 'BMEE3-301: Mechanics of Materials' paper of MRSPTU. Comprises 126 Outcomes within 50 Topics, taught over 32 hours.{/ifingroup}{ifingroup RGPV_AU304}Course for 'AU304: Strength of Materials' paper of RGPV. Comprises 124 Outcomes within 53 Topics, taught over 35 hours.{/ifingroup}{ifingroup RGPV_CR305}Course for 'CR305: Strength of Materials' paper of RGPV. Comprises 140 Outcomes within 57 Topics, taught over 37 hours.{/ifingroup}{ifingroup RGPV_IP304}Course for 'IP304: Strength of Materials' paper of RGPV. Comprises 124 Outcomes within 53 Topics, taught over 35 hours.{/ifingroup}{ifingroup RGPV_ME304}Course for 'ME304: Strength of Materials' paper of RGPV. Comprises 124 Outcomes within 53 Topics, taught over 35 hours.{/ifingroup}{ifingroup RTU_3ME4-07}Course for '3ME4-07: Mechanics of Solid' paper of RTU. Comprises 118 Outcomes within 49 Topics, taught over 31 hours.{/ifingroup}{ifingroup RTU_3AE4-07}Course for '3AE4-07: Mechanics of Solid' paper of RTU. Comprises 118 Outcomes within 49 Topics, taught over 31 hours.{/ifingroup}{ifingroup RTU_3AN4-06}Course for '3AN4-06: Mechanics of Solid' paper of RTU. Comprises 123 Outcomes within 48 Topics, taught over 33 hours.{/ifingroup}{ifingroup RTU_3MH4-05}Course for '3MH4-05: Mechanics of Solid' paper of RTU. Comprises 114 Outcomes within 45 Topics, taught over 31 hours.{/ifingroup}{ifingroup RTU_3MI3-04}Course for '3MI3-04: Strength of Material' paper of RTU. Comprises 103 Outcomes within 45 Topics, taught over 30 hours.{/ifingroup}{ifingroup RTU_4CE4-05}Course for '4CE4-05: Strength of Materials' paper of RTU. Comprises 116 Outcomes within 49 Topics, taught over 34 hours.{/ifingroup}","{ifingroup AKTU_KAE403}Course for 'KAE403: Strength of Materials ' paper of AKTU. Comprises 143 Outcomes within 66 Topics, taught over 32 hours.{/ifingroup}{ifingroup AKTU_KCE402}Course for 'KCE402: Introduction to Solid Mechanics' paper of AKTU. Comprises 144 Outcomes within 61 Topics, taught over 41 hours.{/ifingroup}{ifingroup AKTU_RME303}Course for 'RME303: Mechanics of Solid' paper of AKTU. Comprises 120 Outcomes within 56 Topics, taught over 32 hours.{/ifingroup}{ifingroup DBATU_BTCVC302}Course for 'BTCVC302: Mechanics of Solid' paper of DBATU. Comprises 139 Outcomes within 54 Topics, taught over 35 hours.{/ifingroup}{ifingroup DBATU_BTMEC403}Course for 'BTMEC403: Strength of Materials' paper of DBATU. Comprises 135 Outcomes within 53 Topics, taught over 37 hours.{/ifingroup}{ifingroup GGSIPU_ETAT-203}Course for 'ETAT-203: Strength of Materials' paper of GGSIPU. Comprises 128 Outcomes within 56 Topics, taught over 34 hours.{/ifingroup}{ifingroup GGSIPU_ETCE-203}Course for 'ETCE-203: Strength of Materials' paper of GGSIPU. Comprises 136 Outcomes within 56 Topics, taught over 37 hours.{/ifingroup}{ifingroup GGSIPU_ETME-211}Course for 'ETME-211: Strength of Materials' paper of GGSIPU. Comprises 128 Outcomes within 56 Topics, taught over 34 hours.{/ifingroup}{ifingroup GGSIPU_ETTE-211}Course for 'ETTE-211: Mechanics of Solid' paper of GGSIPU. Comprises 128 Outcomes within 56 Topics, taught over 34 hours.{/ifingroup}{ifingroup GTU_2130003}Course for '2130003: Mechanics of Solid' paper of GTU. Comprises 132 Outcomes within 52 Topics, taught over 38 hours.{/ifingroup}{ifingroup GTU_3130608}Course for '3130608: Mechanics of Solid' paper of GTU. Comprises 127 Outcomes within 54 Topics, taught over 39 hours.{/ifingroup}{ifingroup IKGPTU_BTAE301-18}Course for 'BTAE301-18: Strength of Materials' paper of IKGPTU. Comprises 125 Outcomes within 42 Topics, taught over 34 hours.{/ifingroup}{ifingroup IKGPTU_BTANE305-18}Course for 'BTANE305-18: Strength of Materials' paper of IKGPTU. Comprises 125 Outcomes within 50 Topics, taught over 34 hours.{/ifingroup}{ifingroup IKGPTU_BTASE304-18}Course for 'BTASE304-18: Strength of Materials' paper of IKGPTU. Comprises 125 Outcomes within 50 Topics, taught over 34 hours.{/ifingroup}{ifingroup IKGPTU_BTCE302-18}Course for 'BTCE302-18: Solid Mechanics' paper of IKGPTU. Comprises 142 Outcomes within 57 Topics, taught over 57 hours.{/ifingroup}{ifingroup IKGPTU_BTME-301}Course for 'BTME-301: Strength of Materials' paper of IKGPTU. Comprises 125 Outcomes within 50 Topics, taught over 34 hours.{/ifingroup}{ifingroup IKGPTU_BTME304-18}Course for 'BTME304-18: Strength of Materials' paper of IKGPTU. Comprises 125 Outcomes within 50 Topics, taught over 34 hours.{/ifingroup}{ifingroup IKGPTU_BTPE-301}Course for 'BTPE-301: Strength of Materials' paper of IKGPTU. Comprises 125 Outcomes within 50 Topics, taught over 34 hours.{/ifingroup}{ifingroup JCBUST_PCC-AE-203}Course for 'PCC-AE-203: Strength of Materials' paper of JCBUST. Comprises 122 Outcomes within 52 Topics, taught over 34 hours.{/ifingroup}{ifingroup JCBUST_PCCCE205}Course for 'PCCCE205: Introduction to Solid Mechanics' paper of JCBUST. Comprises 139 Outcomes within 57 Topics, taught over 38 hours.{/ifingroup}{ifingroup JCBUST_PCC-ME-203}Course for 'PCC-ME-203: Strength of Materials' paper of JCBUST. Comprises 120 Outcomes within 50 Topics, taught over 33 hours.{/ifingroup}{ifingroup JCBUST_PCC-MAE-203}Course for 'PCC-MAE-203: Strength of Materials' paper of JCBUST. Comprises 120 Outcomes within 50 Topics, taught over 33 hours.{/ifingroup}{ifingroup MAKAUT_CE-ES-402}Course for 'CE-ES-402: Introduction to Solid Mechanics' paper of MAKAUT. Comprises 146 Outcomes within 57 Topics, taught over 39 hours.{/ifingroup}{ifingroup MAKAUT_ME-302}Course for 'ME-302: Strength of Materials' paper of MAKAUT. Comprises 130 Outcomes within 53 Topics, taught over 33 hours.{/ifingroup}{ifingroup MAKAUT_PC-AUE401}Course for 'PC-AUE401: Strength of Materials' paper of MAKAUT. Comprises 130 Outcomes within 53 Topics, taught over 33 hours.{/ifingroup}{ifingroup MAKAUT_PC-ME403}Course for 'PC-ME403: Strength of Materials' paper of MAKAUT. Comprises 130 Outcomes within 53 Topics, taught over 33 hours.{/ifingroup}{ifingroup MRSPTU_BAEE2-303}Course for 'BAEE2-303: Strength of Materials' paper of MRSPTU. Comprises 104 Outcomes within 48 Topics, taught over 27 hours.{/ifingroup}{ifingroup MRSPTU_BANES1-304}Course for 'BANES1-304: Strength of Materials' paper of MRSPTU. Comprises 137 Outcomes within 56 Topics, taught over 36 hours.{/ifingroup}{ifingroup MRSPTU_BCIES1-405}Course for 'BCIES1-405: Introduction to Solid Mechanics' paper of MRSPTU. Comprises 133 Outcomes within 56 Topics, taught over 37 hours.{/ifingroup}{ifingroup MRSPTU_BMECS1-301}Course for 'BMECS1-301: Strength of Materials-I' paper of MRSPTU. Comprises 126 Outcomes within 49 Topics, taught over 35 hours.{/ifingroup}{ifingroup MRSPTU_BMEE3-301}Course for 'BMEE3-301: Mechanics of Materials' paper of MRSPTU. Comprises 126 Outcomes within 50 Topics, taught over 32 hours.{/ifingroup}{ifingroup RGPV_AU304}Course for 'AU304: Strength of Materials' paper of RGPV. Comprises 124 Outcomes within 53 Topics, taught over 35 hours.{/ifingroup}{ifingroup RGPV_CR305}Course for 'CR305: Strength of Materials' paper of RGPV. Comprises 140 Outcomes within 57 Topics, taught over 37 hours.{/ifingroup}{ifingroup RGPV_IP304}Course for 'IP304: Strength of Materials' paper of RGPV. Comprises 124 Outcomes within 53 Topics, taught over 35 hours.{/ifingroup}{ifingroup RGPV_ME304}Course for 'ME304: Strength of Materials' paper of RGPV. Comprises 124 Outcomes within 53 Topics, taught over 35 hours.{/ifingroup}{ifingroup RTU_3ME4-07}Course for '3ME4-07: Mechanics of Solid' paper of RTU. Comprises 118 Outcomes within 49 Topics, taught over 31 hours.{/ifingroup}{ifingroup RTU_3AE4-07}Course for '3AE4-07: Mechanics of Solid' paper of RTU. Comprises 118 Outcomes within 49 Topics, taught over 31 hours.{/ifingroup}{ifingroup RTU_3AN4-06}Course for '3AN4-06: Mechanics of Solid' paper of RTU. Comprises 123 Outcomes within 48 Topics, taught over 33 hours.{/ifingroup}{ifingroup RTU_3MH4-05}Course for '3MH4-05: Mechanics of Solid' paper of RTU. Comprises 114 Outcomes within 45 Topics, taught over 31 hours.{/ifingroup}{ifingroup RTU_3MI3-04}Course for '3MI3-04: Strength of Material' paper of RTU. Comprises 103 Outcomes within 45 Topics, taught over 30 hours.{/ifingroup}{ifingroup RTU_4CE4-05}Course for '4CE4-05: Strength of Materials' paper of RTU. Comprises 116 Outcomes within 49 Topics, taught over 34 hours.{/ifingroup}"
,,,AKTU,KCE402,AKTU_KCE402,Introduction to Solid Mechanics,61,144,41,122,24,22,54,7,"{ifingroup AKTU_KCE402}Course for 'KCE402: Introduction to Solid Mechanics' paper of AKTU. Comprises 144 Outcomes within 61 Topics, taught over 41 hours.{/ifingroup}",,
,,,AKTU,RME303,AKTU_RME303,Mechanics of Solid,56,120,32,103,19,17,44,5,"{ifingroup AKTU_RME303}Course for 'RME303: Mechanics of Solid' paper of AKTU. Comprises 120 Outcomes within 56 Topics, taught over 32 hours.{/ifingroup}",,
,,,DBATU,BTCVC302,DBATU_BTCVC302,Mechanics of Solid,54,139,35,114,21,19,51,6,"{ifingroup DBATU_BTCVC302}Course for 'BTCVC302: Mechanics of Solid' paper of DBATU. Comprises 139 Outcomes within 54 Topics, taught over 35 hours.{/ifingroup}",,
,,,DBATU,BTMEC403,DBATU_BTMEC403,Strength of Materials,53,135,37,113,22,20,48,5,"{ifingroup DBATU_BTMEC403}Course for 'BTMEC403: Strength of Materials' paper of DBATU. Comprises 135 Outcomes within 53 Topics, taught over 37 hours.{/ifingroup}",,
,,,GGSIPU,ETAT-203,GGSIPU_ETAT-203,Strength of Materials,56,128,34,109,20,21,47,6,"{ifingroup GGSIPU_ETAT-203}Course for 'ETAT-203: Strength of Materials' paper of GGSIPU. Comprises 128 Outcomes within 56 Topics, taught over 34 hours.{/ifingroup}",,
,,,GGSIPU,ETCE-203,GGSIPU_ETCE-203,Strength of Materials,56,136,37,114,22,21,51,6,"{ifingroup GGSIPU_ETCE-203}Course for 'ETCE-203: Strength of Materials' paper of GGSIPU. Comprises 136 Outcomes within 56 Topics, taught over 37 hours.{/ifingroup}",,
,,,GGSIPU,ETME-211,GGSIPU_ETME-211,Strength of Materials,56,128,34,109,20,21,47,6,"{ifingroup GGSIPU_ETME-211}Course for 'ETME-211: Strength of Materials' paper of GGSIPU. Comprises 128 Outcomes within 56 Topics, taught over 34 hours.{/ifingroup}",,
,,,GGSIPU,ETTE-211,GGSIPU_ETTE-211,Mechanics of Solid,56,128,34,109,20,21,47,6,"{ifingroup GGSIPU_ETTE-211}Course for 'ETTE-211: Mechanics of Solid' paper of GGSIPU. Comprises 128 Outcomes within 56 Topics, taught over 34 hours.{/ifingroup}",,
,,,GTU,2130003,GTU_2130003,Mechanics of Solid,52,132,38,111,22,17,39,6,"{ifingroup GTU_2130003}Course for '2130003: Mechanics of Solid' paper of GTU. Comprises 132 Outcomes within 52 Topics, taught over 38 hours.{/ifingroup}",,
,,,GTU,3130608,GTU_3130608,Mechanics of Solid,54,127,39,111,22,18,40,6,"{ifingroup GTU_3130608}Course for '3130608: Mechanics of Solid' paper of GTU. Comprises 127 Outcomes within 54 Topics, taught over 39 hours.{/ifingroup}",,
,,,IKGPTU,BTAE301-18,IKGPTU_BTAE301-18,Strength of Materials,42,125,34,105,20,15,33,5,"{ifingroup IKGPTU_BTAE301-18}Course for 'BTAE301-18: Strength of Materials' paper of IKGPTU. Comprises 125 Outcomes within 42 Topics, taught over 34 hours.{/ifingroup}",,
,,,IKGPTU,BTANE305-18,IKGPTU_BTANE305-18,Strength of Materials,50,125,34,105,20,19,45,6,"{ifingroup IKGPTU_BTANE305-18}Course for 'BTANE305-18: Strength of Materials' paper of IKGPTU. Comprises 125 Outcomes within 50 Topics, taught over 34 hours.{/ifingroup}",,
,,,IKGPTU,BTASE304-18,IKGPTU_BTASE304-18,Strength of Materials,50,125,34,105,20,19,45,6,"{ifingroup IKGPTU_BTASE304-18}Course for 'BTASE304-18: Strength of Materials' paper of IKGPTU. Comprises 125 Outcomes within 50 Topics, taught over 34 hours.{/ifingroup}",,
,,,IKGPTU,BTCE302-18,IKGPTU_BTCE302-18,Solid Mechanics,57,142,57,117,37,21,52,6,"{ifingroup IKGPTU_BTCE302-18}Course for 'BTCE302-18: Solid Mechanics' paper of IKGPTU. Comprises 142 Outcomes within 57 Topics, taught over 57 hours.{/ifingroup}",,
,,,IKGPTU,BTME-301,IKGPTU_BTME-301,Strength of Materials,50,125,34,105,20,19,45,6,"{ifingroup IKGPTU_BTME-301}Course for 'BTME-301: Strength of Materials' paper of IKGPTU. Comprises 125 Outcomes within 50 Topics, taught over 34 hours.{/ifingroup}",,
,,,IKGPTU,BTME304-18,IKGPTU_BTME304-18,Strength of Materials,50,125,34,105,20,19,45,6,"{ifingroup IKGPTU_BTME304-18}Course for 'BTME304-18: Strength of Materials' paper of IKGPTU. Comprises 125 Outcomes within 50 Topics, taught over 34 hours.{/ifingroup}",,
,,,IKGPTU,BTPE-301,IKGPTU_BTPE-301,Strength of Materials,50,125,34,105,20,19,45,6,"{ifingroup IKGPTU_BTPE-301}Course for 'BTPE-301: Strength of Materials' paper of IKGPTU. Comprises 125 Outcomes within 50 Topics, taught over 34 hours.{/ifingroup}",,
,,,JCBUST,PCC-AE-203,JCBUST_PCC-AE-203,Strength of Materials,52,122,34,102,20,17,43,6,"{ifingroup JCBUST_PCC-AE-203}Course for 'PCC-AE-203: Strength of Materials' paper of JCBUST. Comprises 122 Outcomes within 52 Topics, taught over 34 hours.{/ifingroup}",,
,,,JCBUST,PCCCE205,JCBUST_PCCCE205,Introduction to Solid Mechanics,57,139,38,114,23,20,52,6,"{ifingroup JCBUST_PCCCE205}Course for 'PCCCE205: Introduction to Solid Mechanics' paper of JCBUST. Comprises 139 Outcomes within 57 Topics, taught over 38 hours.{/ifingroup}",,
,,,JCBUST,PCC-ME-203,JCBUST_PCC-ME-203,Strength of Materials,50,120,33,102,19,17,42,5,"{ifingroup JCBUST_PCC-ME-203}Course for 'PCC-ME-203: Strength of Materials' paper of JCBUST. Comprises 120 Outcomes within 50 Topics, taught over 33 hours.{/ifingroup}",,
,,,JCBUST,PCC-MAE-203,JCBUST_PCC-MAE-203,Strength of Materials,50,120,33,102,19,17,42,5,"{ifingroup JCBUST_PCC-MAE-203}Course for 'PCC-MAE-203: Strength of Materials' paper of JCBUST. Comprises 120 Outcomes within 50 Topics, taught over 33 hours.{/ifingroup}",,
,,,MAKAUT,CE-ES-402,MAKAUT_CE-ES-402,Introduction to Solid Mechanics,57,146,39,124,23,22,52,7,"{ifingroup MAKAUT_CE-ES-402}Course for 'CE-ES-402: Introduction to Solid Mechanics' paper of MAKAUT. Comprises 146 Outcomes within 57 Topics, taught over 39 hours.{/ifingroup}",,
,,,MAKAUT,ME-302,MAKAUT_ME-302,Strength of Materials,53,130,33,108,20,19,45,6,"{ifingroup MAKAUT_ME-302}Course for 'ME-302: Strength of Materials' paper of MAKAUT. Comprises 130 Outcomes within 53 Topics, taught over 33 hours.{/ifingroup}",,
,,,MAKAUT,PC-AUE401,MAKAUT_PC-AUE401,Strength of Materials,53,130,33,108,20,19,45,6,"{ifingroup MAKAUT_PC-AUE401}Course for 'PC-AUE401: Strength of Materials' paper of MAKAUT. Comprises 130 Outcomes within 53 Topics, taught over 33 hours.{/ifingroup}",,
,,,MAKAUT,PC-ME403,MAKAUT_PC-ME403,Strength of Materials,53,130,33,108,20,19,45,6,"{ifingroup MAKAUT_PC-ME403}Course for 'PC-ME403: Strength of Materials' paper of MAKAUT. Comprises 130 Outcomes within 53 Topics, taught over 33 hours.{/ifingroup}",,
,,,MRSPTU,BAEE2-303,MRSPTU_BAEE2-303,Strength of Materials,48,104,27,88,16,14,36,4,"{ifingroup MRSPTU_BAEE2-303}Course for 'BAEE2-303: Strength of Materials' paper of MRSPTU. Comprises 104 Outcomes within 48 Topics, taught over 27 hours.{/ifingroup}",,
,,,MRSPTU,BANES1-304,MRSPTU_BANES1-304,Strength of Materials,56,137,36,114,22,20,48,6,"{ifingroup MRSPTU_BANES1-304}Course for 'BANES1-304: Strength of Materials' paper of MRSPTU. Comprises 137 Outcomes within 56 Topics, taught over 36 hours.{/ifingroup}",,
,,,MRSPTU,BCIES1-405,MRSPTU_BCIES1-405,Introduction to Solid Mechanics,56,133,37,111,22,19,48,6,"{ifingroup MRSPTU_BCIES1-405}Course for 'BCIES1-405: Introduction to Solid Mechanics' paper of MRSPTU. Comprises 133 Outcomes within 56 Topics, taught over 37 hours.{/ifingroup}",,
,,,MRSPTU,BMECS1-301,MRSPTU_BMECS1-301,Strength of Materials-I,49,126,35,103,20,20,48,7,"{ifingroup MRSPTU_BMECS1-301}Course for 'BMECS1-301: Strength of Materials-I' paper of MRSPTU. Comprises 126 Outcomes within 49 Topics, taught over 35 hours.{/ifingroup}",,
,,,MRSPTU,BMEE3-301,MRSPTU_BMEE3-301,Mechanics of Materials,50,126,32,106,19,17,45,6,"{ifingroup MRSPTU_BMEE3-301}Course for 'BMEE3-301: Mechanics of Materials' paper of MRSPTU. Comprises 126 Outcomes within 50 Topics, taught over 32 hours.{/ifingroup}",,
,,,RGPV,AU304,RGPV_AU304,Strength of Materials,53,124,35,108,21,19,43,6,"{ifingroup RGPV_AU304}Course for 'AU304: Strength of Materials' paper of RGPV. Comprises 124 Outcomes within 53 Topics, taught over 35 hours.{/ifingroup}",,
,,,RGPV,CR305,RGPV_CR305,Strength of Materials,57,140,37,116,23,18,45,5,"{ifingroup RGPV_CR305}Course for 'CR305: Strength of Materials' paper of RGPV. Comprises 140 Outcomes within 57 Topics, taught over 37 hours.{/ifingroup}",,
,,,RGPV,IP304,RGPV_IP304,Strength of Materials,53,124,35,108,21,19,43,6,"{ifingroup RGPV_IP304}Course for 'IP304: Strength of Materials' paper of RGPV. Comprises 124 Outcomes within 53 Topics, taught over 35 hours.{/ifingroup}",,
,,,RGPV,ME304,RGPV_ME304,Strength of Materials,53,124,35,108,21,19,43,6,"{ifingroup RGPV_ME304}Course for 'ME304: Strength of Materials' paper of RGPV. Comprises 124 Outcomes within 53 Topics, taught over 35 hours.{/ifingroup}",,
,,,RTU,3ME4-07,RTU_3ME4-07,Mechanics of Solid,49,118,31,100,19,17,42,5,"{ifingroup RTU_3ME4-07}Course for '3ME4-07: Mechanics of Solid' paper of RTU. Comprises 118 Outcomes within 49 Topics, taught over 31 hours.{/ifingroup}",,
,,,RTU,3AE4-07,RTU_3AE4-07,Mechanics of Solid,49,118,31,100,19,17,42,5,"{ifingroup RTU_3AE4-07}Course for '3AE4-07: Mechanics of Solid' paper of RTU. Comprises 118 Outcomes within 49 Topics, taught over 31 hours.{/ifingroup}",,
,,,RTU,3AN4-06,RTU_3AN4-06,Mechanics of Solid,48,123,33,104,19,17,42,5,"{ifingroup RTU_3AN4-06}Course for '3AN4-06: Mechanics of Solid' paper of RTU. Comprises 123 Outcomes within 48 Topics, taught over 33 hours.{/ifingroup}",,
,,,RTU,3MH4-05,RTU_3MH4-05,Mechanics of Solid,45,114,31,95,17,16,41,5,"{ifingroup RTU_3MH4-05}Course for '3MH4-05: Mechanics of Solid' paper of RTU. Comprises 114 Outcomes within 45 Topics, taught over 31 hours.{/ifingroup}",,
,,,RTU,3MI3-04,RTU_3MI3-04,Strength of Material,45,103,30,93,18,18,39,6,"{ifingroup RTU_3MI3-04}Course for '3MI3-04: Strength of Material' paper of RTU. Comprises 103 Outcomes within 45 Topics, taught over 30 hours.{/ifingroup}",,
,,,RTU,4CE4-05,RTU_4CE4-05,Strength of Materials,49,116,34,100,20,17,41,6,"{ifingroup RTU_4CE4-05}Course for '4CE4-05: Strength of Materials' paper of RTU. Comprises 116 Outcomes within 49 Topics, taught over 34 hours.{/ifingroup}",,
