S.N,Subject Name,Password,University short name,Paper code,Group Name,University Subject Name,# Topics,# CLOs,CLO time,# PLOs,PLO Time,# GPSM,# GLOs,GLO Time,LABEL FORMULA,CLUSTER,VALUE
,,,GGSIPU,ETMA-102,GGSIPU_ETMA-102,Applied Mathematics-II,37,96,23,72,20,,,,"{ifingroup GGSIPU_ETMA-102}Course for 'ETMA-102: Applied Mathematics-II' paper of GGSIPU. Comprises 96 Outcomes within 37 Topics, taught over 23 hours.{/ifingroup}",,
,,,GTU,3110015,GTU_3110015,Mathematics-II,54,129,36,102,34,,,,"{ifingroup GTU_3110015}Course for '3110015: Mathematics-II' paper of GTU. Comprises 129 Outcomes within 54 Topics, taught over 36 hours.{/ifingroup}",,
,,,IKGPTU,BTAM204-18,IKGPTU_BTAM204-18,Maths-II,30,71,21,50,21,,,,"{ifingroup IKGPTU_BTAM204-18}Course for 'BTAM204-18: Maths-II' paper of IKGPTU. Comprises 71 Outcomes within 30 Topics, taught over 21 hours.{/ifingroup}",,
,,,JCBUST,BSC106A,JCBUST_BSC106A,"MATHEMATICS II (Calculus, Ordinary Differential Equations and Complex Variable)",49,131,32,105,29,,,,"{ifingroup JCBUST_BSC106A}Course for 'BSC106A: MATHEMATICS II (Calculus, Ordinary Differential Equations and Complex Variable)' paper of JCBUST. Comprises 131 Outcomes within 49 Topics, taught over 32 hours.{/ifingroup}",,
,,,JCBUST,BSC106B,JCBUST_BSC106B,MATHEMATICS II (Differential equations),40,95,28,68,26,,,,"{ifingroup JCBUST_BSC106B}Course for 'BSC106B: MATHEMATICS II (Differential equations)' paper of JCBUST. Comprises 95 Outcomes within 40 Topics, taught over 28 hours.{/ifingroup}",,
,,,JCBUST,BSC106C,JCBUST_BSC106C,"MATHEMATICS II (Linear Algebra, Transform Calculus and Numerical Methods)",40,98,72,28,24,,,,"{ifingroup JCBUST_BSC106C}Course for 'BSC106C: MATHEMATICS II (Linear Algebra, Transform Calculus and Numerical Methods)' paper of JCBUST. Comprises 98 Outcomes within 40 Topics, taught over 72 hours.{/ifingroup}",,
,,,JCBUST,BSC106D,JCBUST_BSC106D,"MATHEMATICS I1 (Calculus, Ordinary Differential Equations and
Complex Variable)",48,129,31,103,28,,,,"{ifingroup JCBUST_BSC106D}Course for 'BSC106D: MATHEMATICS I1 (Calculus, Ordinary Differential Equations and
Complex Variable)' paper of JCBUST. Comprises 129 Outcomes within 48 Topics, taught over 31 hours.{/ifingroup}",,
,,,JCBUST,BSC106E,JCBUST_BSC106E,MATHEMATICS II (Probability and Statistics),12,29,7,21,4,,,,"{ifingroup JCBUST_BSC106E}Course for 'BSC106E: MATHEMATICS II (Probability and Statistics)' paper of JCBUST. Comprises 29 Outcomes within 12 Topics, taught over 7 hours.{/ifingroup}",,
,,,MAKAUT,BS-M201,MAKAUT_BS-M201,Mathematics-IIA,12,29,7,21,4,,,,"{ifingroup MAKAUT_BS-M201}Course for 'BS-M201: Mathematics-IIA' paper of MAKAUT. Comprises 29 Outcomes within 12 Topics, taught over 7 hours.{/ifingroup}",,
,,,MAKAUT,BS-M202,MAKAUT_BS-M202,Mathematics-IIB,52,137,33,111,29,,,,"{ifingroup MAKAUT_BS-M202}Course for 'BS-M202: Mathematics-IIB' paper of MAKAUT. Comprises 137 Outcomes within 52 Topics, taught over 33 hours.{/ifingroup}",,
,,,MRSPTU,BMAT0-201,MRSPTU_BMAT0-201,Mathematics-II,39,93,27,64,26,,,,"{ifingroup MRSPTU_BMAT0-201}Course for 'BMAT0-201: Mathematics-II' paper of MRSPTU. Comprises 93 Outcomes within 39 Topics, taught over 27 hours.{/ifingroup}",,
,,,RGPV,BT202,RGPV_BT202,Mathematics-II,39,104,24,81,24,,,,"{ifingroup RGPV_BT202}Course for 'BT202: Mathematics-II' paper of RGPV. Comprises 104 Outcomes within 39 Topics, taught over 24 hours.{/ifingroup}",,
,,,RTU,2FY2-01,RTU_2FY2-01,Engineering Mathematics-II ,53,128,36,96,32,,,,"{ifingroup RTU_2FY2-01}Course for '2FY2-01: Engineering Mathematics-II ' paper of RTU. Comprises 128 Outcomes within 53 Topics, taught over 36 hours.{/ifingroup}",,
5,Engineering Math 3 (VEGCCM-III),v2lbt-math3,AKTU,KAS303,AKTU_KAS303,MATHEMATICS-III (Integral Transform & Discrete Maths),28,59,16,48,16,,,,"{ifingroup AKTU_KAS303}Course for 'KAS303: MATHEMATICS-III (Integral Transform & Discrete Maths)' paper of AKTU. Comprises 59 Outcomes within 28 Topics, taught over 16 hours.{/ifingroup}","{ifingroup AKTU_KAS303}Course for 'KAS303: MATHEMATICS-III (Integral Transform & Discrete Maths)' paper of AKTU. Comprises 59 Outcomes within 28 Topics, taught over 16 hours.{/ifingroup}{ifingroup AKTU_KAS403}Course for 'KAS403: MATHEMATICS-III (Integral Transform & Discrete Maths)' paper of AKTU. Comprises 59 Outcomes within 28 Topics, taught over 16 hours.{/ifingroup}{ifingroup DBATU_BTBSC301}Course for 'BTBSC301: Engineering Mathematics III' paper of DBATU. Comprises 100 Outcomes within 41 Topics, taught over 24 hours.{/ifingroup}{ifingroup GGSIPU_ETMA-201}Course for 'ETMA-201: Applied Mathematics-III' paper of GGSIPU. Comprises 115 Outcomes within 48 Topics, taught over 35 hours.{/ifingroup}{ifingroup GTU_2130002}Course for '2130002: Advanced Engineering Mathematics' paper of GTU. Comprises 121 Outcomes within 55 Topics, taught over 34 hours.{/ifingroup}{ifingroup IKGPTU_BTAM-301}Course for 'BTAM-301: Engineering Mathematics-III' paper of IKGPTU. Comprises 111 Outcomes within 48 Topics, taught over 28 hours.{/ifingroup}{ifingroup IKGPTU_BTAM301-18}Course for 'BTAM301-18: Mathematics III (Transform & Discrete Mathematics' paper of IKGPTU. Comprises 69 Outcomes within 19 Topics, taught over 21 hours.{/ifingroup}{ifingroup IKGPTU_BTAM302}Course for 'BTAM302: Engineering Mathematics-III' paper of IKGPTU. Comprises 111 Outcomes within 48 Topics, taught over 28 hours.{/ifingroup}{ifingroup IKGPTU_BTAM302-18}Course for 'BTAM302-18: Mathematics-III (Probability & Statistics)' paper of IKGPTU. Comprises 21 Outcomes within 8 Topics, taught over 5 hours.{/ifingroup}{ifingroup IKGPTU_BTAM302-18}Course for 'BTAM302-18: Mathematics-III (Probability & Statistics)' paper of IKGPTU. Comprises 21 Outcomes within 8 Topics, taught over 5 hours.{/ifingroup}{ifingroup IKGPTU_BTAM-304-18}Course for 'BTAM-304-18: Mathematics Paper-III (Calculus and Ordinary Differential Equations)' paper of IKGPTU. Comprises 107 Outcomes within 40 Topics, taught over 26 hours.{/ifingroup}{ifingroup IKGPTU_BTAMXXX18}Course for 'BTAMXXX18: Mathematics-III' paper of IKGPTU. Comprises 80 Outcomes within 36 Topics, taught over 21 hours.{/ifingroup}{ifingroup IKGPTU_BTAMXXX-18-PAS}Course for 'BTAMXXX-18-PAS: Mathematics-III' paper of IKGPTU. Comprises 80 Outcomes within 36 Topics, taught over 21 hours.{/ifingroup}{ifingroup IKGPTU_BTAMXXX-18-PAS}Course for 'BTAMXXX-18-PAS: Mathematics-III' paper of IKGPTU. Comprises 80 Outcomes within 36 Topics, taught over 21 hours.{/ifingroup}{ifingroup IKGPTU_BTANE301-18}Course for 'BTANE301-18: Mathematics-III' paper of IKGPTU. Comprises 69 Outcomes within 19 Topics, taught over 21 hours.{/ifingroup}{ifingroup IKGPTU_BTAR303-18}Course for 'BTAR303-18: Mathematics-III' paper of IKGPTU. Comprises 111 Outcomes within 48 Topics, taught over 28 hours.{/ifingroup}{ifingroup IKGPTU_BTASE301-18}Course for 'BTASE301-18: Mathematics-III' paper of IKGPTU. Comprises 69 Outcomes within 19 Topics, taught over 21 hours.{/ifingroup}{ifingroup JCBUST_BS301}Course for 'BS301: Mathematics-III' paper of JCBUST. Comprises 65 Outcomes within 28 Topics, taught over 16 hours.{/ifingroup}{ifingroup JCBUST_BSC-201}Course for 'BSC-201: Mathematics-III' paper of JCBUST. Comprises 79 Outcomes within 34 Topics, taught over 21 hours.{/ifingroup}{ifingroup JCBUST_BSC-202}Course for 'BSC-202: Mathematics-III' paper of JCBUST. Comprises 79 Outcomes within 34 Topics, taught over 21 hours.{/ifingroup}{ifingroup JCBUST_BSC301}Course for 'BSC301: Mathematics- III (Calculus and Ordinary
Differential Equations)' paper of JCBUST. Comprises 148 Outcomes within 55 Topics, taught over 38 hours.{/ifingroup}{ifingroup MAKAUT_BSC-301}Course for 'BSC-301:  Mathematics-III (Differential Calculus) ' paper of MAKAUT. Comprises 133 Outcomes within 48 Topics, taught over 32 hours.{/ifingroup}{ifingroup MAKAUT_BS-M-301}Course for 'BS-M-301: Mathematics III(PDE, Probability & Statistics)' paper of MAKAUT. Comprises 84 Outcomes within 37 Topics, taught over 23 hours.{/ifingroup}{ifingroup MAKAUT_BS-M301-PAS}Course for 'BS-M301-PAS: Mathematics-III' paper of MAKAUT. Comprises  Outcomes within  Topics, taught over  hours.{/ifingroup}{ifingroup MRSPTU_BCHE1-303}Course for 'BCHE1-303: MATHEMATICAL METHODS OF CHEMICAL ENGG.' paper of MRSPTU. Comprises 95 Outcomes within 41 Topics, taught over 28 hours.{/ifingroup}{ifingroup MRSPTU_BMAT0-F91}Course for 'BMAT0-F91: Engineering Mathematics -III' paper of MRSPTU. Comprises 111 Outcomes within 48 Topics, taught over 28 hours.{/ifingroup}{ifingroup MRSPTU_BMATH1-301}Course for 'BMATH1-301: Calculus and Ordinary Differential Equation' paper of MRSPTU. Comprises 135 Outcomes within 50 Topics, taught over 36 hours.{/ifingroup}{ifingroup MRSPTU_BMATH3-301}Course for 'BMATH3-301: (Mathematics-III (Probability & Statistics)' paper of MRSPTU. Comprises 29 Outcomes within 12 Topics, taught over 7 hours.{/ifingroup}{ifingroup MRSPTU_BMATH3-301-PAS}Course for 'BMATH3-301-PAS: Mathematics-III' paper of MRSPTU. Comprises  Outcomes within  Topics, taught over  hours.{/ifingroup}{ifingroup MRSPTU_BMATH4-301}Course for 'BMATH4-301: Mathematics-III (Transform & Discrete Mathematics)' paper of MRSPTU. Comprises 38 Outcomes within 18 Topics, taught over 11 hours.{/ifingroup}{ifingroup MRSPTU_BTAM-201}Course for 'BTAM-201: Engineering Mathematics -III' paper of MRSPTU. Comprises 111 Outcomes within 48 Topics, taught over 28 hours.{/ifingroup}{ifingroup MRSPTU_BTBT301}Course for 'BTBT301: Mathematics ' paper of MRSPTU. Comprises 136 Outcomes within 53 Topics, taught over 35 hours.{/ifingroup}{ifingroup RGPV_BT301}Course for 'BT301: Mathematics-III' paper of RGPV. Comprises 112 Outcomes within 48 Topics, taught over 32 hours.{/ifingroup}{ifingroup RGPV_BT401}Course for 'BT401: Mathematics-III' paper of RGPV. Comprises 112 Outcomes within 48 Topics, taught over 32 hours.{/ifingroup}{ifingroup RTU_3AE2-01}Course for '3AE2-01: Advanced Engineering Mathematics-I' paper of RTU. Comprises 97 Outcomes within 43 Topics, taught over 28 hours.{/ifingroup}{ifingroup RTU_3AG2-01}Course for '3AG2-01: Advanced Engineering Mathematics-I' paper of RTU. Comprises 97 Outcomes within 43 Topics, taught over 28 hours.{/ifingroup}{ifingroup RTU_3AN2-01}Course for '3AN2-01: Advanced Engineering Mathematics-I' paper of RTU. Comprises 97 Outcomes within 43 Topics, taught over 28 hours.{/ifingroup}{ifingroup RTU_3CE2-01}Course for '3CE2-01: Advanced Engineering Mathematics-I' paper of RTU. Comprises 97 Outcomes within 43 Topics, taught over 28 hours.{/ifingroup}{ifingroup RTU_3CH2-01}Course for '3CH2-01: Advance Mathematics ' paper of RTU. Comprises 67 Outcomes within 25 Topics, taught over 18 hours.{/ifingroup}{ifingroup RTU_3CR2-01}Course for '3CR2-01: Advanced Engineering Mathematics-I' paper of RTU. Comprises 97 Outcomes within 43 Topics, taught over 28 hours.{/ifingroup}{ifingroup RTU_3EC2-01}Course for '3EC2-01: Advanced Engineering Mathematics-I' paper of RTU. Comprises 97 Outcomes within 43 Topics, taught over 28 hours.{/ifingroup}{ifingroup RTU_3EE2-01}Course for '3EE2-01: Advance Mathematics ' paper of RTU. Comprises 115 Outcomes within 45 Topics, taught over 29 hours.{/ifingroup}{ifingroup RTU_3EI2-01}Course for '3EI2-01: Advanced Engineering Mathematics-I' paper of RTU. Comprises 97 Outcomes within 43 Topics, taught over 28 hours.{/ifingroup}{ifingroup RTU_3EX2-01}Course for '3EX2-01: Advance Mathematics ' paper of RTU. Comprises 115 Outcomes within 45 Topics, taught over 29 hours.{/ifingroup}{ifingroup RTU_3ME2-01}Course for '3ME2-01: Advanced Engineering Mathematics-I' paper of RTU. Comprises 97 Outcomes within 43 Topics, taught over 28 hours.{/ifingroup}{ifingroup RTU_3MH1-01}Course for '3MH1-01: Advanced Engineering Mathematics-I' paper of RTU. Comprises 97 Outcomes within 43 Topics, taught over 28 hours.{/ifingroup}{ifingroup RTU_3MI2-01}Course for '3MI2-01: Advanced Engineering Mathematics-I' paper of RTU. Comprises 97 Outcomes within 43 Topics, taught over 28 hours.{/ifingroup}{ifingroup RTU_3PC2-01}Course for '3PC2-01: Advanced Engineering Mathematics-I' paper of RTU. Comprises 67 Outcomes within 25 Topics, taught over 18 hours.{/ifingroup}{ifingroup RTU_3PE2-01}Course for '3PE2-01: Advanced Engineering Mathematics-I' paper of RTU. Comprises 67 Outcomes within 25 Topics, taught over 18 hours.{/ifingroup}","{ifingroup AKTU_KAS303}Course for 'KAS303: MATHEMATICS-III (Integral Transform & Discrete Maths)' paper of AKTU. Comprises 59 Outcomes within 28 Topics, taught over 16 hours.{/ifingroup}{ifingroup AKTU_KAS403}Course for 'KAS403: MATHEMATICS-III (Integral Transform & Discrete Maths)' paper of AKTU. Comprises 59 Outcomes within 28 Topics, taught over 16 hours.{/ifingroup}{ifingroup DBATU_BTBSC301}Course for 'BTBSC301: Engineering Mathematics III' paper of DBATU. Comprises 100 Outcomes within 41 Topics, taught over 24 hours.{/ifingroup}{ifingroup GGSIPU_ETMA-201}Course for 'ETMA-201: Applied Mathematics-III' paper of GGSIPU. Comprises 115 Outcomes within 48 Topics, taught over 35 hours.{/ifingroup}{ifingroup GTU_2130002}Course for '2130002: Advanced Engineering Mathematics' paper of GTU. Comprises 121 Outcomes within 55 Topics, taught over 34 hours.{/ifingroup}{ifingroup IKGPTU_BTAM-301}Course for 'BTAM-301: Engineering Mathematics-III' paper of IKGPTU. Comprises 111 Outcomes within 48 Topics, taught over 28 hours.{/ifingroup}{ifingroup IKGPTU_BTAM301-18}Course for 'BTAM301-18: Mathematics III (Transform & Discrete Mathematics' paper of IKGPTU. Comprises 69 Outcomes within 19 Topics, taught over 21 hours.{/ifingroup}{ifingroup IKGPTU_BTAM302}Course for 'BTAM302: Engineering Mathematics-III' paper of IKGPTU. Comprises 111 Outcomes within 48 Topics, taught over 28 hours.{/ifingroup}{ifingroup IKGPTU_BTAM302-18}Course for 'BTAM302-18: Mathematics-III (Probability & Statistics)' paper of IKGPTU. Comprises 21 Outcomes within 8 Topics, taught over 5 hours.{/ifingroup}{ifingroup IKGPTU_BTAM302-18}Course for 'BTAM302-18: Mathematics-III (Probability & Statistics)' paper of IKGPTU. Comprises 21 Outcomes within 8 Topics, taught over 5 hours.{/ifingroup}{ifingroup IKGPTU_BTAM-304-18}Course for 'BTAM-304-18: Mathematics Paper-III (Calculus and Ordinary Differential Equations)' paper of IKGPTU. Comprises 107 Outcomes within 40 Topics, taught over 26 hours.{/ifingroup}{ifingroup IKGPTU_BTAMXXX18}Course for 'BTAMXXX18: Mathematics-III' paper of IKGPTU. Comprises 80 Outcomes within 36 Topics, taught over 21 hours.{/ifingroup}{ifingroup IKGPTU_BTAMXXX-18-PAS}Course for 'BTAMXXX-18-PAS: Mathematics-III' paper of IKGPTU. Comprises 80 Outcomes within 36 Topics, taught over 21 hours.{/ifingroup}{ifingroup IKGPTU_BTAMXXX-18-PAS}Course for 'BTAMXXX-18-PAS: Mathematics-III' paper of IKGPTU. Comprises 80 Outcomes within 36 Topics, taught over 21 hours.{/ifingroup}{ifingroup IKGPTU_BTANE301-18}Course for 'BTANE301-18: Mathematics-III' paper of IKGPTU. Comprises 69 Outcomes within 19 Topics, taught over 21 hours.{/ifingroup}{ifingroup IKGPTU_BTAR303-18}Course for 'BTAR303-18: Mathematics-III' paper of IKGPTU. Comprises 111 Outcomes within 48 Topics, taught over 28 hours.{/ifingroup}{ifingroup IKGPTU_BTASE301-18}Course for 'BTASE301-18: Mathematics-III' paper of IKGPTU. Comprises 69 Outcomes within 19 Topics, taught over 21 hours.{/ifingroup}{ifingroup JCBUST_BS301}Course for 'BS301: Mathematics-III' paper of JCBUST. Comprises 65 Outcomes within 28 Topics, taught over 16 hours.{/ifingroup}{ifingroup JCBUST_BSC-201}Course for 'BSC-201: Mathematics-III' paper of JCBUST. Comprises 79 Outcomes within 34 Topics, taught over 21 hours.{/ifingroup}{ifingroup JCBUST_BSC-202}Course for 'BSC-202: Mathematics-III' paper of JCBUST. Comprises 79 Outcomes within 34 Topics, taught over 21 hours.{/ifingroup}{ifingroup JCBUST_BSC301}Course for 'BSC301: Mathematics- III (Calculus and Ordinary
Differential Equations)' paper of JCBUST. Comprises 148 Outcomes within 55 Topics, taught over 38 hours.{/ifingroup}{ifingroup MAKAUT_BSC-301}Course for 'BSC-301:  Mathematics-III (Differential Calculus) ' paper of MAKAUT. Comprises 133 Outcomes within 48 Topics, taught over 32 hours.{/ifingroup}{ifingroup MAKAUT_BS-M-301}Course for 'BS-M-301: Mathematics III(PDE, Probability & Statistics)' paper of MAKAUT. Comprises 84 Outcomes within 37 Topics, taught over 23 hours.{/ifingroup}{ifingroup MAKAUT_BS-M301-PAS}Course for 'BS-M301-PAS: Mathematics-III' paper of MAKAUT. Comprises  Outcomes within  Topics, taught over  hours.{/ifingroup}{ifingroup MRSPTU_BCHE1-303}Course for 'BCHE1-303: MATHEMATICAL METHODS OF CHEMICAL ENGG.' paper of MRSPTU. Comprises 95 Outcomes within 41 Topics, taught over 28 hours.{/ifingroup}{ifingroup MRSPTU_BMAT0-F91}Course for 'BMAT0-F91: Engineering Mathematics -III' paper of MRSPTU. Comprises 111 Outcomes within 48 Topics, taught over 28 hours.{/ifingroup}{ifingroup MRSPTU_BMATH1-301}Course for 'BMATH1-301: Calculus and Ordinary Differential Equation' paper of MRSPTU. Comprises 135 Outcomes within 50 Topics, taught over 36 hours.{/ifingroup}{ifingroup MRSPTU_BMATH3-301}Course for 'BMATH3-301: (Mathematics-III (Probability & Statistics)' paper of MRSPTU. Comprises 29 Outcomes within 12 Topics, taught over 7 hours.{/ifingroup}{ifingroup MRSPTU_BMATH3-301-PAS}Course for 'BMATH3-301-PAS: Mathematics-III' paper of MRSPTU. Comprises  Outcomes within  Topics, taught over  hours.{/ifingroup}{ifingroup MRSPTU_BMATH4-301}Course for 'BMATH4-301: Mathematics-III (Transform & Discrete Mathematics)' paper of MRSPTU. Comprises 38 Outcomes within 18 Topics, taught over 11 hours.{/ifingroup}{ifingroup MRSPTU_BTAM-201}Course for 'BTAM-201: Engineering Mathematics -III' paper of MRSPTU. Comprises 111 Outcomes within 48 Topics, taught over 28 hours.{/ifingroup}{ifingroup MRSPTU_BTBT301}Course for 'BTBT301: Mathematics ' paper of MRSPTU. Comprises 136 Outcomes within 53 Topics, taught over 35 hours.{/ifingroup}{ifingroup RGPV_BT301}Course for 'BT301: Mathematics-III' paper of RGPV. Comprises 112 Outcomes within 48 Topics, taught over 32 hours.{/ifingroup}{ifingroup RGPV_BT401}Course for 'BT401: Mathematics-III' paper of RGPV. Comprises 112 Outcomes within 48 Topics, taught over 32 hours.{/ifingroup}{ifingroup RTU_3AE2-01}Course for '3AE2-01: Advanced Engineering Mathematics-I' paper of RTU. Comprises 97 Outcomes within 43 Topics, taught over 28 hours.{/ifingroup}{ifingroup RTU_3AG2-01}Course for '3AG2-01: Advanced Engineering Mathematics-I' paper of RTU. Comprises 97 Outcomes within 43 Topics, taught over 28 hours.{/ifingroup}{ifingroup RTU_3AN2-01}Course for '3AN2-01: Advanced Engineering Mathematics-I' paper of RTU. Comprises 97 Outcomes within 43 Topics, taught over 28 hours.{/ifingroup}{ifingroup RTU_3CE2-01}Course for '3CE2-01: Advanced Engineering Mathematics-I' paper of RTU. Comprises 97 Outcomes within 43 Topics, taught over 28 hours.{/ifingroup}{ifingroup RTU_3CH2-01}Course for '3CH2-01: Advance Mathematics ' paper of RTU. Comprises 67 Outcomes within 25 Topics, taught over 18 hours.{/ifingroup}{ifingroup RTU_3CR2-01}Course for '3CR2-01: Advanced Engineering Mathematics-I' paper of RTU. Comprises 97 Outcomes within 43 Topics, taught over 28 hours.{/ifingroup}{ifingroup RTU_3EC2-01}Course for '3EC2-01: Advanced Engineering Mathematics-I' paper of RTU. Comprises 97 Outcomes within 43 Topics, taught over 28 hours.{/ifingroup}{ifingroup RTU_3EE2-01}Course for '3EE2-01: Advance Mathematics ' paper of RTU. Comprises 115 Outcomes within 45 Topics, taught over 29 hours.{/ifingroup}{ifingroup RTU_3EI2-01}Course for '3EI2-01: Advanced Engineering Mathematics-I' paper of RTU. Comprises 97 Outcomes within 43 Topics, taught over 28 hours.{/ifingroup}{ifingroup RTU_3EX2-01}Course for '3EX2-01: Advance Mathematics ' paper of RTU. Comprises 115 Outcomes within 45 Topics, taught over 29 hours.{/ifingroup}{ifingroup RTU_3ME2-01}Course for '3ME2-01: Advanced Engineering Mathematics-I' paper of RTU. Comprises 97 Outcomes within 43 Topics, taught over 28 hours.{/ifingroup}{ifingroup RTU_3MH1-01}Course for '3MH1-01: Advanced Engineering Mathematics-I' paper of RTU. Comprises 97 Outcomes within 43 Topics, taught over 28 hours.{/ifingroup}{ifingroup RTU_3MI2-01}Course for '3MI2-01: Advanced Engineering Mathematics-I' paper of RTU. Comprises 97 Outcomes within 43 Topics, taught over 28 hours.{/ifingroup}{ifingroup RTU_3PC2-01}Course for '3PC2-01: Advanced Engineering Mathematics-I' paper of RTU. Comprises 67 Outcomes within 25 Topics, taught over 18 hours.{/ifingroup}{ifingroup RTU_3PE2-01}Course for '3PE2-01: Advanced Engineering Mathematics-I' paper of RTU. Comprises 67 Outcomes within 25 Topics, taught over 18 hours.{/ifingroup}"
,,,AKTU,KAS403,AKTU_KAS403,MATHEMATICS-III (Integral Transform & Discrete Maths),28,59,16,48,16,,,,"{ifingroup AKTU_KAS403}Course for 'KAS403: MATHEMATICS-III (Integral Transform & Discrete Maths)' paper of AKTU. Comprises 59 Outcomes within 28 Topics, taught over 16 hours.{/ifingroup}",,
,,,DBATU,BTBSC301,DBATU_BTBSC301,Engineering Mathematics III,41,100,24,78,26,,,,"{ifingroup DBATU_BTBSC301}Course for 'BTBSC301: Engineering Mathematics III' paper of DBATU. Comprises 100 Outcomes within 41 Topics, taught over 24 hours.{/ifingroup}",,
,,,GGSIPU,ETMA-201,GGSIPU_ETMA-201,Applied Mathematics-III,48,115,35,80,31,,,,"{ifingroup GGSIPU_ETMA-201}Course for 'ETMA-201: Applied Mathematics-III' paper of GGSIPU. Comprises 115 Outcomes within 48 Topics, taught over 35 hours.{/ifingroup}",,
,,,GTU,2130002,GTU_2130002,Advanced Engineering Mathematics,55,121,34,91,35,,,,"{ifingroup GTU_2130002}Course for '2130002: Advanced Engineering Mathematics' paper of GTU. Comprises 121 Outcomes within 55 Topics, taught over 34 hours.{/ifingroup}",,
,,,IKGPTU,BTAM-301,IKGPTU_BTAM-301,Engineering Mathematics-III,48,111,28,82,30,,,,"{ifingroup IKGPTU_BTAM-301}Course for 'BTAM-301: Engineering Mathematics-III' paper of IKGPTU. Comprises 111 Outcomes within 48 Topics, taught over 28 hours.{/ifingroup}",,
,,,IKGPTU,BTAM301-18,IKGPTU_BTAM301-18,Mathematics III (Transform & Discrete Mathematics,19,69,21,36,40,,,,"{ifingroup IKGPTU_BTAM301-18}Course for 'BTAM301-18: Mathematics III (Transform & Discrete Mathematics' paper of IKGPTU. Comprises 69 Outcomes within 19 Topics, taught over 21 hours.{/ifingroup}",,
,,,IKGPTU,BTAM302,IKGPTU_BTAM302,Engineering Mathematics-III,48,111,28,82,30,,,,"{ifingroup IKGPTU_BTAM302}Course for 'BTAM302: Engineering Mathematics-III' paper of IKGPTU. Comprises 111 Outcomes within 48 Topics, taught over 28 hours.{/ifingroup}",,
,,,IKGPTU,BTAM302-18,IKGPTU_BTAM302-18,Mathematics-III (Probability & Statistics),8,21,5,13,3,,,,"{ifingroup IKGPTU_BTAM302-18}Course for 'BTAM302-18: Mathematics-III (Probability & Statistics)' paper of IKGPTU. Comprises 21 Outcomes within 8 Topics, taught over 5 hours.{/ifingroup}",,
,,,IKGPTU,BTAM-304-18,IKGPTU_BTAM-304-18,Mathematics Paper-III (Calculus and Ordinary Differential Equations),40,107,26,81,25,,,,"{ifingroup IKGPTU_BTAM-304-18}Course for 'BTAM-304-18: Mathematics Paper-III (Calculus and Ordinary Differential Equations)' paper of IKGPTU. Comprises 107 Outcomes within 40 Topics, taught over 26 hours.{/ifingroup}",,
,,,IKGPTU,BTAMXXX18,IKGPTU_BTAMXXX18,Mathematics-III,36,80,21,59,20,,,,"{ifingroup IKGPTU_BTAMXXX18}Course for 'BTAMXXX18: Mathematics-III' paper of IKGPTU. Comprises 80 Outcomes within 36 Topics, taught over 21 hours.{/ifingroup}",,
,,,IKGPTU,BTAMXXX-18-PAS,IKGPTU_BTAMXXX-18-PAS,Mathematics-III,36,80,21,59,20,,,,"{ifingroup IKGPTU_BTAMXXX-18-PAS}Course for 'BTAMXXX-18-PAS: Mathematics-III' paper of IKGPTU. Comprises 80 Outcomes within 36 Topics, taught over 21 hours.{/ifingroup}",,
,,,IKGPTU,BTANE301-18,IKGPTU_BTANE301-18,Mathematics-III,19,69,21,36,40,,,,"{ifingroup IKGPTU_BTANE301-18}Course for 'BTANE301-18: Mathematics-III' paper of IKGPTU. Comprises 69 Outcomes within 19 Topics, taught over 21 hours.{/ifingroup}",,
,,,IKGPTU,BTAR303-18,IKGPTU_BTAR303-18,Mathematics-III,48,111,28,82,30,,,,"{ifingroup IKGPTU_BTAR303-18}Course for 'BTAR303-18: Mathematics-III' paper of IKGPTU. Comprises 111 Outcomes within 48 Topics, taught over 28 hours.{/ifingroup}",,
,,,IKGPTU,BTASE301-18,IKGPTU_BTASE301-18,Mathematics-III,19,69,21,36,40,,,,"{ifingroup IKGPTU_BTASE301-18}Course for 'BTASE301-18: Mathematics-III' paper of IKGPTU. Comprises 69 Outcomes within 19 Topics, taught over 21 hours.{/ifingroup}",,
,,,JCBUST,BS301,JCBUST_BS301,Mathematics-III,28,65,16,53,17,,,,"{ifingroup JCBUST_BS301}Course for 'BS301: Mathematics-III' paper of JCBUST. Comprises 65 Outcomes within 28 Topics, taught over 16 hours.{/ifingroup}",,
,,,JCBUST,BSC-201,JCBUST_BSC-201,Mathematics-III,34,79,21,53,19,,,,"{ifingroup JCBUST_BSC-201}Course for 'BSC-201: Mathematics-III' paper of JCBUST. Comprises 79 Outcomes within 34 Topics, taught over 21 hours.{/ifingroup}",,
,,,JCBUST,BSC-202,JCBUST_BSC-202,Mathematics-III,34,79,21,53,19,,,,"{ifingroup JCBUST_BSC-202}Course for 'BSC-202: Mathematics-III' paper of JCBUST. Comprises 79 Outcomes within 34 Topics, taught over 21 hours.{/ifingroup}",,
,,,JCBUST,BSC301,JCBUST_BSC301,"Mathematics- III (Calculus and Ordinary
Differential Equations)",55,148,38,116,34,,,,"{ifingroup JCBUST_BSC301}Course for 'BSC301: Mathematics- III (Calculus and Ordinary
Differential Equations)' paper of JCBUST. Comprises 148 Outcomes within 55 Topics, taught over 38 hours.{/ifingroup}",,
