S.N,Subject Name,Password,University short name,Paper code,Group Name,University Subject Name,# Topics,# CLOs,CLO time,# PLOs,PLO Time,# GPSM,# GLOs,GLO Time,LABEL FORMULA,CLUSTER,VALUE
3,Soil Mechanics (VEGCESM),v2lbt-soil,AKTU,RCE-501,AKTU_RCE-501,Geotechincal Engineering,47,148,49,115,14,18,50,8,"{ifingroup AKTU_RCE-501}Course for 'RCE-501: Geotechincal Engineering' paper of AKTU. Comprises 148 Outcomes within 47 Topics, taught over 49 hours.{/ifingroup}","{ifingroup AKTU_RCE-501}Course for 'RCE-501: Geotechincal Engineering' paper of AKTU. Comprises 148 Outcomes within 47 Topics, taught over 49 hours.{/ifingroup}{ifingroup DBATU_BTCVC-503}Course for 'BTCVC-503: Soil Mechanics' paper of DBATU. Comprises 96 Outcomes within 32 Topics, taught over 49 hours.{/ifingroup}{ifingroup GGSIPU_ETCE-210}Course for 'ETCE-210: Soil Mechanics ' paper of GGSIPU. Comprises 107 Outcomes within 36 Topics, taught over 53 hours.{/ifingroup}{ifingroup GGSIPU_ETEN-210}Course for 'ETEN-210: Geotechincal Engineering' paper of GGSIPU. Comprises 107 Outcomes within 36 Topics, taught over 53 hours.{/ifingroup}{ifingroup GTU_3340605}Course for '3340605: Soil Mechanics' paper of GTU. Comprises 86 Outcomes within 29 Topics, taught over 47 hours.{/ifingroup}{ifingroup IKGPTU_BTCE506-18}Course for 'BTCE506-18: Geotechnical Engineering' paper of IKGPTU. Comprises 115 Outcomes within 38 Topics, taught over 51 hours.{/ifingroup}{ifingroup JCBUST_PCC-CE304}Course for 'PCC-CE304: Geotechnical Engineering' paper of JCBUST. Comprises 125 Outcomes within 42 Topics, taught over 52 hours.{/ifingroup}{ifingroup MAKAUT_ CE403A}Course for 'CE403A: Soil Mechanics – I' paper of MAKAUT. Comprises 100 Outcomes within 31 Topics, taught over 51 hours.{/ifingroup}{ifingroup MAKAUT_CE-PC-401}Course for 'CE-PC-401: Soil Mechanics – I' paper of MAKAUT. Comprises 100 Outcomes within 31 Topics, taught over 51 hours.{/ifingroup}{ifingroup MRSPTU_BTCE-502}Course for 'BTCE-502: Geotechnical Engineering' paper of MRSPTU. Comprises 102 Outcomes within 34 Topics, taught over 52 hours.{/ifingroup}{ifingroup RGPV_CE604}Course for 'CE604: Geo-Technical Engg. - I' paper of RGPV. Comprises 136 Outcomes within 45 Topics, taught over 50 hours.{/ifingroup}{ifingroup RTU_5CE4-04}Course for '5CE4-04: Geotechincal Engineering' paper of RTU. Comprises 158 Outcomes within 53 Topics, taught over 48 hours.{/ifingroup}{ifingroup DBATU_BTCVE605E}Course for 'BTCVE605E: Advanced Soil Mechanics' paper of DBATU. Comprises 38 Outcomes within 19 Topics, taught over 47 hours.{/ifingroup}{ifingroup GGSIPU_ETCE-309}Course for 'ETCE-309: Geotechnical and Foundation Engineering ' paper of GGSIPU. Comprises 71 Outcomes within 30 Topics, taught over 50 hours.{/ifingroup}{ifingroup GTU_3150615}Course for '3150615: Soil Mechanics' paper of GTU. Comprises 71 Outcomes within 22 Topics, taught over 47 hours.{/ifingroup}{ifingroup IKGPTU_BTCE-603}Course for 'BTCE-603: Foundation Engineering' paper of IKGPTU. Comprises 51 Outcomes within 20 Topics, taught over 49 hours.{/ifingroup}{ifingroup MAKAUT_CE-PC-504}Course for 'CE-PC-504: Soil Mechanics – II ' paper of MAKAUT. Comprises 71 Outcomes within 26 Topics, taught over 48 hours.{/ifingroup}{ifingroup MAKAUT_CE403B}Course for 'CE403B: Soil Mechaics-B' paper of MAKAUT. Comprises 35 Outcomes within 10 Topics, taught over 48 hours.{/ifingroup}{ifingroup MRSPTU_BCIEI-733}Course for 'BCIEI-733: Foundation Engineering' paper of MRSPTU. Comprises 57 Outcomes within 25 Topics, taught over 49 hours.{/ifingroup}{ifingroup RGPV_CE801}Course for 'CE801: Geo-Technical Engg.II' paper of RGPV. Comprises 63 Outcomes within 22 Topics, taught over 48 hours.{/ifingroup}","{ifingroup AKTU_RCE-501}Course for 'RCE-501: Geotechincal Engineering' paper of AKTU. Comprises 148 Outcomes within 47 Topics, taught over 49 hours.{/ifingroup}{ifingroup DBATU_BTCVC-503}Course for 'BTCVC-503: Soil Mechanics' paper of DBATU. Comprises 96 Outcomes within 32 Topics, taught over 49 hours.{/ifingroup}{ifingroup GGSIPU_ETCE-210}Course for 'ETCE-210: Soil Mechanics ' paper of GGSIPU. Comprises 107 Outcomes within 36 Topics, taught over 53 hours.{/ifingroup}{ifingroup GGSIPU_ETEN-210}Course for 'ETEN-210: Geotechincal Engineering' paper of GGSIPU. Comprises 107 Outcomes within 36 Topics, taught over 53 hours.{/ifingroup}{ifingroup GTU_3340605}Course for '3340605: Soil Mechanics' paper of GTU. Comprises 86 Outcomes within 29 Topics, taught over 47 hours.{/ifingroup}{ifingroup IKGPTU_BTCE506-18}Course for 'BTCE506-18: Geotechnical Engineering' paper of IKGPTU. Comprises 115 Outcomes within 38 Topics, taught over 51 hours.{/ifingroup}{ifingroup JCBUST_PCC-CE304}Course for 'PCC-CE304: Geotechnical Engineering' paper of JCBUST. Comprises 125 Outcomes within 42 Topics, taught over 52 hours.{/ifingroup}{ifingroup MAKAUT_ CE403A}Course for 'CE403A: Soil Mechanics – I' paper of MAKAUT. Comprises 100 Outcomes within 31 Topics, taught over 51 hours.{/ifingroup}{ifingroup MAKAUT_CE-PC-401}Course for 'CE-PC-401: Soil Mechanics – I' paper of MAKAUT. Comprises 100 Outcomes within 31 Topics, taught over 51 hours.{/ifingroup}{ifingroup MRSPTU_BTCE-502}Course for 'BTCE-502: Geotechnical Engineering' paper of MRSPTU. Comprises 102 Outcomes within 34 Topics, taught over 52 hours.{/ifingroup}{ifingroup RGPV_CE604}Course for 'CE604: Geo-Technical Engg. - I' paper of RGPV. Comprises 136 Outcomes within 45 Topics, taught over 50 hours.{/ifingroup}{ifingroup RTU_5CE4-04}Course for '5CE4-04: Geotechincal Engineering' paper of RTU. Comprises 158 Outcomes within 53 Topics, taught over 48 hours.{/ifingroup}{ifingroup DBATU_BTCVE605E}Course for 'BTCVE605E: Advanced Soil Mechanics' paper of DBATU. Comprises 38 Outcomes within 19 Topics, taught over 47 hours.{/ifingroup}{ifingroup GGSIPU_ETCE-309}Course for 'ETCE-309: Geotechnical and Foundation Engineering ' paper of GGSIPU. Comprises 71 Outcomes within 30 Topics, taught over 50 hours.{/ifingroup}{ifingroup GTU_3150615}Course for '3150615: Soil Mechanics' paper of GTU. Comprises 71 Outcomes within 22 Topics, taught over 47 hours.{/ifingroup}{ifingroup IKGPTU_BTCE-603}Course for 'BTCE-603: Foundation Engineering' paper of IKGPTU. Comprises 51 Outcomes within 20 Topics, taught over 49 hours.{/ifingroup}{ifingroup MAKAUT_CE-PC-504}Course for 'CE-PC-504: Soil Mechanics – II ' paper of MAKAUT. Comprises 71 Outcomes within 26 Topics, taught over 48 hours.{/ifingroup}{ifingroup MAKAUT_CE403B}Course for 'CE403B: Soil Mechaics-B' paper of MAKAUT. Comprises 35 Outcomes within 10 Topics, taught over 48 hours.{/ifingroup}{ifingroup MRSPTU_BCIEI-733}Course for 'BCIEI-733: Foundation Engineering' paper of MRSPTU. Comprises 57 Outcomes within 25 Topics, taught over 49 hours.{/ifingroup}{ifingroup RGPV_CE801}Course for 'CE801: Geo-Technical Engg.II' paper of RGPV. Comprises 63 Outcomes within 22 Topics, taught over 48 hours.{/ifingroup}"
,,,DBATU,BTCVC-503,DBATU_BTCVC-503,Soil Mechanics,32,96,49,71,15,12,42,6,"{ifingroup DBATU_BTCVC-503}Course for 'BTCVC-503: Soil Mechanics' paper of DBATU. Comprises 96 Outcomes within 32 Topics, taught over 49 hours.{/ifingroup}",,
,,,GGSIPU,ETCE-210,GGSIPU_ETCE-210,Soil Mechanics ,36,107,53,82,18,14,46,6,"{ifingroup GGSIPU_ETCE-210}Course for 'ETCE-210: Soil Mechanics ' paper of GGSIPU. Comprises 107 Outcomes within 36 Topics, taught over 53 hours.{/ifingroup}",,
,,,GGSIPU,ETEN-210,GGSIPU_ETEN-210,Geotechincal Engineering,36,107,53,82,18,14,46,6,"{ifingroup GGSIPU_ETEN-210}Course for 'ETEN-210: Geotechincal Engineering' paper of GGSIPU. Comprises 107 Outcomes within 36 Topics, taught over 53 hours.{/ifingroup}",,
,,,GTU,3340605,GTU_3340605,Soil Mechanics,29,86,47,69,13,12,31,5,"{ifingroup GTU_3340605}Course for '3340605: Soil Mechanics' paper of GTU. Comprises 86 Outcomes within 29 Topics, taught over 47 hours.{/ifingroup}",,
,,,IKGPTU,BTCE506-18,IKGPTU_BTCE506-18,Geotechnical Engineering,38,115,51,82,17,15,47,6,"{ifingroup IKGPTU_BTCE506-18}Course for 'BTCE506-18: Geotechnical Engineering' paper of IKGPTU. Comprises 115 Outcomes within 38 Topics, taught over 51 hours.{/ifingroup}",,
,,,JCBUST,PCC-CE304,JCBUST_PCC-CE304,Geotechnical Engineering,42,125,52,91,18,15,43,6,"{ifingroup JCBUST_PCC-CE304}Course for 'PCC-CE304: Geotechnical Engineering' paper of JCBUST. Comprises 125 Outcomes within 42 Topics, taught over 52 hours.{/ifingroup}",,
,,,MAKAUT,CE403A,MAKAUT_ CE403A,Soil Mechanics – I,31,100,51,76,16,13,42,6,"{ifingroup MAKAUT_ CE403A}Course for 'CE403A: Soil Mechanics – I' paper of MAKAUT. Comprises 100 Outcomes within 31 Topics, taught over 51 hours.{/ifingroup}",,
,,,MAKAUT,CE-PC-401,MAKAUT_CE-PC-401,Soil Mechanics – I,31,100,51,76,16,13,42,6,"{ifingroup MAKAUT_CE-PC-401}Course for 'CE-PC-401: Soil Mechanics – I' paper of MAKAUT. Comprises 100 Outcomes within 31 Topics, taught over 51 hours.{/ifingroup}",,
,,,MRSPTU,BTCE-502,MRSPTU_BTCE-502,Geotechnical Engineering,34,102,52,70,17,13,41,6,"{ifingroup MRSPTU_BTCE-502}Course for 'BTCE-502: Geotechnical Engineering' paper of MRSPTU. Comprises 102 Outcomes within 34 Topics, taught over 52 hours.{/ifingroup}",,
,,,RGPV,CE604,RGPV_CE604,Geo-Technical Engg. - I,45,136,50,100,15,18,52,7,"{ifingroup RGPV_CE604}Course for 'CE604: Geo-Technical Engg. - I' paper of RGPV. Comprises 136 Outcomes within 45 Topics, taught over 50 hours.{/ifingroup}",,
,,,RTU,5CE4-04,RTU_5CE4-04,Geotechincal Engineering,53,158,48,120,13,20,45,8,"{ifingroup RTU_5CE4-04}Course for '5CE4-04: Geotechincal Engineering' paper of RTU. Comprises 158 Outcomes within 53 Topics, taught over 48 hours.{/ifingroup}",,
,,,DBATU,BTCVE605E,DBATU_BTCVE605E,Advanced Soil Mechanics,19,38,47,31,13,3,3,2,"{ifingroup DBATU_BTCVE605E}Course for 'BTCVE605E: Advanced Soil Mechanics' paper of DBATU. Comprises 38 Outcomes within 19 Topics, taught over 47 hours.{/ifingroup}",,
,,,GGSIPU,ETCE-309,GGSIPU_ETCE-309,Geotechnical and Foundation Engineering ,30,71,50,52,15,8,10,3,"{ifingroup GGSIPU_ETCE-309}Course for 'ETCE-309: Geotechnical and Foundation Engineering ' paper of GGSIPU. Comprises 71 Outcomes within 30 Topics, taught over 50 hours.{/ifingroup}",,
,,,GTU,3150615,GTU_3150615,Soil Mechanics,22,71,47,50,12,9,20,3,"{ifingroup GTU_3150615}Course for '3150615: Soil Mechanics' paper of GTU. Comprises 71 Outcomes within 22 Topics, taught over 47 hours.{/ifingroup}",,
,,,IKGPTU,BTCE-603,IKGPTU_BTCE-603,Foundation Engineering,20,51,49,44,14,7,9,3,"{ifingroup IKGPTU_BTCE-603}Course for 'BTCE-603: Foundation Engineering' paper of IKGPTU. Comprises 51 Outcomes within 20 Topics, taught over 49 hours.{/ifingroup}",,
,,,MAKAUT,CE-PC-504,MAKAUT_CE-PC-504,Soil Mechanics – II ,26,71,48,52,13,8,10,3,"{ifingroup MAKAUT_CE-PC-504}Course for 'CE-PC-504: Soil Mechanics – II ' paper of MAKAUT. Comprises 71 Outcomes within 26 Topics, taught over 48 hours.{/ifingroup}",,
,,,MAKAUT,CE403B,MAKAUT_CE403B,Soil Mechaics-B,10,35,48,23,13,4,19,2,"{ifingroup MAKAUT_CE403B}Course for 'CE403B: Soil Mechaics-B' paper of MAKAUT. Comprises 35 Outcomes within 10 Topics, taught over 48 hours.{/ifingroup}",,
,,,MRSPTU,BCIEI-733,MRSPTU_BCIEI-733,Foundation Engineering,25,57,49,47,14,6,8,3,"{ifingroup MRSPTU_BCIEI-733}Course for 'BCIEI-733: Foundation Engineering' paper of MRSPTU. Comprises 57 Outcomes within 25 Topics, taught over 49 hours.{/ifingroup}",,
,,,RGPV,CE801,RGPV_CE801,Geo-Technical Engg.II,22,63,48,54,14,5,7,2,"{ifingroup RGPV_CE801}Course for 'CE801: Geo-Technical Engg.II' paper of RGPV. Comprises 63 Outcomes within 22 Topics, taught over 48 hours.{/ifingroup}",,
